alg_name,ins,ins_set,score
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,0.9683086318797743
ecdf-multi-4,staff-scheduling-instance11,MSE23-w,0.9565191022202681
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,0.9515002519862845
ecdf-multi-4,spot5-1506.wcsp.log,MSE23-w,0.9946279580765823
ecdf-multi-4,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9982180494281516
ecdf-multi-4,timetabling-comp09,MSE23-w,0.55287938186168
ecdf-multi-4,staff-scheduling-instance10,MSE23-w,0.9011094783069057
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,0.0
ecdf-multi-4,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,0.599969634020726
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,0.5657432815110977
ecdf-multi-4,abstraction-refinement-polysite-xalan,MSE23-w,0.9999572966274703
ecdf-multi-4,causal-discovery-causal_carpo_8_1000,MSE23-w,0.2840694212443389
ecdf-multi-4,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.9355803440830794
ecdf-multi-4,railway-transport-wg2,MSE23-w,0.7690977172996372
ecdf-multi-4,ramsey-ram_k3_n16.ra1,MSE23-w,1.0
ecdf-multi-4,abstraction-refinement-downcast-antlr,MSE23-w,0.9999868901975543
ecdf-multi-4,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,0.0
ecdf-multi-4,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,0.99920794562077
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,0.0
ecdf-multi-4,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,0.7923160920290638
ecdf-multi-4,abstraction-refinement-polysite-avrora,MSE23-w,0.9997608503858393
ecdf-multi-4,staff-scheduling-instance4,MSE23-w,0.9922794390550495
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,0.0
ecdf-multi-4,spot5-1403.wcsp.log,MSE23-w,0.9995582736146215
ecdf-multi-4,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9959848002014955
ecdf-multi-4,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,0.9278445505470885
ecdf-multi-4,causal-discovery-causal_Water_10_1000,MSE23-w,1.0
ecdf-multi-4,max-realizability-power-distribution_12_8,MSE23-w,1.0
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,0.23966602216081676
ecdf-multi-4,spot5-1403.wcsp.dir,MSE23-w,0.9943733748366537
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,0.8651673839211129
ecdf-multi-4,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,0.8906355166853197
ecdf-multi-4,abstraction-refinement-downcast-avrora,MSE23-w,0.9999614348171171
ecdf-multi-4,staff-scheduling-instance9,MSE23-w,0.6889196861601232
ecdf-multi-4,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9977415593781384
ecdf-multi-4,max-realizability-robot-navigation_10,MSE23-w,0.0
ecdf-multi-4,relational-inference-pa-1,MSE23-w,0.8680533486764983
ecdf-multi-4,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,0.9562366320440263
ecdf-multi-4,abstraction-refinement-downcast-pmd,MSE23-w,0.9979809324044823
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,0.0
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,0.999430270578895
ecdf-multi-4,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,0.9466757229024776
ecdf-multi-4,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9888522442874258
ecdf-multi-4,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,hs-timetabling-BrazilInstance5.xml,MSE23-w,0.0
ecdf-multi-4,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,0.9179785634157867
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,0.2145401582853088
ecdf-multi-4,drmx-cryptogen-geffe128_7,MSE23-w,0.9769508668766379
ecdf-multi-4,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,0.9475154989795618
ecdf-multi-4,abstraction-refinement-polysite-bloat,MSE23-w,0.8020620352271306
ecdf-multi-4,relational-inference-pa-2,MSE23-w,0.17714449926491121
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,0.971102453399158
ecdf-multi-4,abstraction-refinement-polysite-pmd,MSE23-w,0.9999596719463322
ecdf-multi-4,staff-scheduling-instance6,MSE23-w,0.9483586055637627
ecdf-multi-4,causal-discovery-causal_alarm_9_1000,MSE23-w,0.18316366773239962
ecdf-multi-4,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9940689008153315
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,0.8794546115496902
ecdf-multi-4,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9975818128453252
ecdf-multi-4,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9987808673338995
ecdf-multi-4,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,setcover-rail507,MSE23-w,0.9805275809374392
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,1.0
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,0.9840579537190832
ecdf-multi-4,hs-timetabling-BrazilInstance4.xml,MSE23-w,0.0
ecdf-multi-4,hs-timetabling-BrazilInstance6.xml,MSE23-w,0.4063592772433779
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,0.0
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,0.0
ecdf-multi-4,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,0.7370781454956912
ecdf-multi-4,causal-discovery-causal_Link_10_1000,MSE23-w,0.37698521249054906
ecdf-multi-4,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,0.9998019009693012
ecdf-multi-4,ramsey-ram_k3_n19.ra1,MSE23-w,0.9847255896957854
ecdf-multi-4,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,0.9651018138881039
ecdf-multi-4,spot5-1401.wcsp.log,MSE23-w,0.9989143113392764
ecdf-multi-4,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,0.9563958456080839
ecdf-multi-4,timetabling-dds4,MSE23-w,0.0
ecdf-multi-4,hs-timetabling-BrazilInstance2.xml,MSE23-w,0.48029960796451776
ecdf-multi-4,railway-transport-f2030,MSE23-w,0.9585408134322957
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,0.35623755026185466
ecdf-multi-4,staff-scheduling-instance3,MSE23-w,0.9973471543100191
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,0.9341778103521869
ecdf-multi-4,hs-timetabling-BrazilInstance1.xml,MSE23-w,0.6713124198691082
ecdf-multi-4,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9985025095925304
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,0.8860418988670474
ecdf-multi-4,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9990366075361428
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,0.9856966449587443
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,0.941704647260009
ecdf-multi-4,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9980904658731677
ecdf-multi-4,staff-scheduling-instance2,MSE23-w,0.9950869391088537
ecdf-multi-4,max-realizability-power-distribution_11_7,MSE23-w,1.0
ecdf-multi-4,hs-timetabling-ItalyInstance4.xml,MSE23-w,0.19652650223156715
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,0.9623222305845737
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,0.9886633503639153
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,0.9970681388081692
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,0.9840766440936293
ecdf-multi-4,spot5-5.wcsp.log,MSE23-w,1.0
ecdf-multi-4,hs-timetabling-BrazilInstance7.xml,MSE23-w,0.061619047619047615
ecdf-multi-4,railway-transport-r11,MSE23-w,0.469405799496956
ecdf-multi-4,staff-scheduling-instance8,MSE23-w,0.7589005837389008
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,0.9743132227220702
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,0.9999662802783265
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,0.0
ecdf-multi-4,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,0.0
ecdf-multi-4,setcover-rail4872,MSE23-w,0.0
ecdf-multi-4,staff-scheduling-instance7,MSE23-w,0.9878273630320379
ecdf-multi-4,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,ramsey-ram_k3_n14.ra1,MSE23-w,1.0
ecdf-multi-4,abstraction-refinement-downcast-xalan,MSE23-w,0.9998717936603108
ecdf-multi-4,causal-discovery-causal_Link_10_10000,MSE23-w,0.34104868051146725
ecdf-multi-4,abstraction-refinement-downcast-hsqldb,MSE23-w,0.9998346958812068
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,0.9869245560711344
ecdf-multi-4,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9972665101803878
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,0.9790371294606178
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,0.9955891409374791
ecdf-multi-4,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,1.000490368371358
ecdf-multi-4,staff-scheduling-instance12,MSE23-w,0.6959774519743686
ecdf-multi-4,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9943199891640662
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,0.9654925456993194
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.9802755194218609
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,0.0
ecdf-multi-5,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,0.7440672626060365
ecdf-multi-5,railway-transport-bf2030fvslack,MSE23-w,0.0
ecdf-multi-5,setcover-rail2536,MSE23-w,0.0
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,0.0
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,0.9640915633793268
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,0.9480009690788209
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,0.9815808296941546
ecdf-multi-5,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,0.0
ecdf-multi-5,mpe-random-net-50-5_network-8.net,MSE23-w,0.9996038385367205
ecdf-multi-5,causal-discovery-causal_Mushroom_7_1000,MSE23-w,0.8560085039576555
ecdf-multi-5,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,relational-inference-pa-3,MSE23-w,0.22396504138027257
ecdf-multi-5,ramsey-ram_k4_n19.ra1,MSE23-w,0.7282746017117635
ecdf-multi-5,causal-discovery-causal_Link_9_100,MSE23-w,0.5935430024415611
ecdf-multi-5,tcp-tcp_students_112_it_2,MSE23-w,0.9784499693004328
ecdf-multi-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.9529083999197777
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,0.9463306896085315
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,0.9719885864445464
ecdf-multi-5,staff-scheduling-instance5,MSE23-w,0.9543932471839961
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,0.891679836105636
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.9622805160735484
ecdf-multi-5,timetabling-comp02,MSE23-w,0.4070253042439548
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,0.9603085519782788
ecdf-multi-5,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9982744273800401
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,0.9616469699657207
ecdf-multi-5,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,0.9998229035576676
ecdf-multi-5,causal-discovery-causal_Pigs_6_1000,MSE23-w,0.5186824337015743
ecdf-multi-5,spot5-1405.wcsp.dir,MSE23-w,0.9986292181338182
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,0.9791701279144652
ecdf-multi-5,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9989185162450374
ecdf-multi-5,timetabling-comp12,MSE23-w,0.5003245191944783
ecdf-multi-5,setcover-rail4284,MSE23-w,0.0
ecdf-multi-5,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,0.9995907890313539
ecdf-multi-5,abstraction-refinement-polysite-hsqldb,MSE23-w,0.9997142083090473
ecdf-multi-5,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9992555774693379
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,0.9980323671755181
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,0.9676897876679774
ecdf-multi-5,staff-scheduling-instance11,MSE23-w,0.9617308579817946
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,0.9538509397366681
ecdf-multi-5,spot5-1506.wcsp.log,MSE23-w,0.9946347638050567
ecdf-multi-5,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9984139181511006
ecdf-multi-5,timetabling-comp09,MSE23-w,0.5390111007333823
ecdf-multi-5,staff-scheduling-instance10,MSE23-w,0.8964720442123341
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,0.0
ecdf-multi-5,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,0.6999735271603138
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,0.5133966382924117
ecdf-multi-5,abstraction-refinement-polysite-xalan,MSE23-w,0.999972982291642
ecdf-multi-5,causal-discovery-causal_carpo_8_1000,MSE23-w,0.28627509522401395
ecdf-multi-5,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.9443057059457682
ecdf-multi-5,railway-transport-wg2,MSE23-w,0.7982276549401229
ecdf-multi-5,ramsey-ram_k3_n16.ra1,MSE23-w,1.0
ecdf-multi-5,abstraction-refinement-downcast-antlr,MSE23-w,0.9999514971575145
ecdf-multi-5,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,0.0
ecdf-multi-5,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,0.99920794562077
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,0.0
ecdf-multi-5,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,0.7923160920290638
ecdf-multi-5,abstraction-refinement-polysite-avrora,MSE23-w,0.9997955547525841
ecdf-multi-5,staff-scheduling-instance4,MSE23-w,0.9934261272916329
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,0.0
ecdf-multi-5,spot5-1403.wcsp.log,MSE23-w,0.998045530141988
ecdf-multi-5,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9956124118035934
ecdf-multi-5,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,0.9325949773207836
ecdf-multi-5,causal-discovery-causal_Water_10_1000,MSE23-w,1.0
ecdf-multi-5,max-realizability-power-distribution_12_8,MSE23-w,1.0
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,0.24255709141771592
ecdf-multi-5,spot5-1403.wcsp.dir,MSE23-w,0.9939381641603667
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,0.8682148712859116
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,0.872191835810374
ecdf-multi-5,abstraction-refinement-downcast-avrora,MSE23-w,0.9999421445561051
ecdf-multi-5,staff-scheduling-instance9,MSE23-w,0.6995220131767124
ecdf-multi-5,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9977606932797027
ecdf-multi-5,max-realizability-robot-navigation_10,MSE23-w,0.0
ecdf-multi-5,relational-inference-pa-1,MSE23-w,0.8038605410622532
ecdf-multi-5,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,0.9197629459822851
ecdf-multi-5,abstraction-refinement-downcast-pmd,MSE23-w,0.9981705076943219
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,0.0
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,0.9990507511534726
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,0.9384136965085543
ecdf-multi-5,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9884411753370295
ecdf-multi-5,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,hs-timetabling-BrazilInstance5.xml,MSE23-w,0.0
ecdf-multi-5,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,0.9180064308633067
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,0.21080240527268584
ecdf-multi-5,drmx-cryptogen-geffe128_7,MSE23-w,0.9774259147734012
ecdf-multi-5,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,0.9623172160083854
ecdf-multi-5,abstraction-refinement-polysite-bloat,MSE23-w,0.832687000194871
ecdf-multi-5,relational-inference-pa-2,MSE23-w,0.1864122087871977
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,0.9810378719363723
ecdf-multi-5,abstraction-refinement-polysite-pmd,MSE23-w,0.9999533047951747
ecdf-multi-5,staff-scheduling-instance6,MSE23-w,0.9479218983659752
ecdf-multi-5,causal-discovery-causal_alarm_9_1000,MSE23-w,0.17343282861535672
ecdf-multi-5,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9934288400826251
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,0.867838850044144
ecdf-multi-5,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9975961494398339
ecdf-multi-5,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9989333397036628
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-5,setcover-rail507,MSE23-w,0.9938000694879809
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,1.0
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,0.9870026681579611
ecdf-multi-5,hs-timetabling-BrazilInstance4.xml,MSE23-w,0.0
ecdf-multi-5,hs-timetabling-BrazilInstance6.xml,MSE23-w,0.30084962980486435
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,0.0
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,0.0
ecdf-multi-5,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,0.7784785108205872
ecdf-multi-5,causal-discovery-causal_Link_10_1000,MSE23-w,0.4337116837260827
ecdf-multi-5,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,0.9998019009693012
