alg_name,ins,ins_set,mean,median,min,fr,nr
ecdf-multi-4,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,545.2,547.0,509,1.0,10
ecdf-multi-4,railway-transport-wg2,MSE23-w,216.3,214.0,151,1.0,10
ecdf-multi-4,ramsey-ram_k3_n16.ra1,MSE23-w,7271.0,7271.0,7271,1.0,10
ecdf-multi-4,abstraction-refinement-downcast-antlr,MSE23-w,76301.9,76302.5,76296,1.0,10
ecdf-multi-4,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,,,,0.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,54558121.2,54554648.5,54514898,1.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,33356170.0,33348199.0,33336431,1.0,10
ecdf-multi-4,abstraction-refinement-polysite-avrora,MSE23-w,51872.4,51872.0,51865,1.0,10
ecdf-multi-4,staff-scheduling-instance4,MSE23-w,1741.9,1742.5,1733,1.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,,,,0.0,10
ecdf-multi-4,spot5-1403.wcsp.log,MSE23-w,464539.9,465238.0,461242,1.0,10
ecdf-multi-4,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,119207697889684.5,119215443982080.0,119049224868134,1.0,10
ecdf-multi-4,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,129.2,128.5,126,1.0,10
ecdf-multi-4,causal-discovery-causal_Water_10_1000,MSE23-w,100793966.7,45193159.0,45193159,1.0,10
ecdf-multi-4,max-realizability-power-distribution_12_8,MSE23-w,216.0,216.0,216,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,86638402.7,86209435.0,76972215,1.0,10
ecdf-multi-4,spot5-1403.wcsp.dir,MSE23-w,463939.7,463241.0,462242,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,86884873.9,86946390.0,79838076,1.0,10
ecdf-multi-4,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,400.6,406.0,376,1.0,10
ecdf-multi-4,abstraction-refinement-downcast-avrora,MSE23-w,46716.1,46713.5,46707,1.0,10
ecdf-multi-4,staff-scheduling-instance9,MSE23-w,1633.3,1647.5,1421,1.0,10
ecdf-multi-4,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,115060794301944.7,115064735896376.0,114893797442489,1.0,10
ecdf-multi-4,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
ecdf-multi-4,relational-inference-pa-1,MSE23-w,5328.9,5217.0,4614,1.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,11823448.7,11211212.0,11193025,1.0,10
ecdf-multi-4,abstraction-refinement-downcast-pmd,MSE23-w,4282.6,4282.0,4272,1.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,350516.2,350516.0,350239,1.0,10
ecdf-multi-4,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,269.8,275.5,244,1.0,10
ecdf-multi-4,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,120947053940232.0,120923018093095.5,120568137325543,1.0,10
ecdf-multi-4,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance5.xml,MSE23-w,379.8,384.0,326,1.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,30908479.0,27169827.5,27138471,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,66612819.4,65887624.0,63763783,1.0,10
ecdf-multi-4,drmx-cryptogen-geffe128_7,MSE23-w,836.1,836.0,835,1.0,10
ecdf-multi-4,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,96467.0,96019.5,95712,1.0,10
ecdf-multi-4,abstraction-refinement-polysite-bloat,MSE23-w,179.2,180.5,116,1.0,10
ecdf-multi-4,relational-inference-pa-2,MSE23-w,31972.2,20869.0,1867,1.0,10
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,950.2,950.0,937,1.0,10
ecdf-multi-4,abstraction-refinement-polysite-pmd,MSE23-w,188483.4,188481.5,188475,1.0,10
ecdf-multi-4,staff-scheduling-instance6,MSE23-w,2219.1,2210.5,2093,1.0,10
ecdf-multi-4,causal-discovery-causal_alarm_9_1000,MSE23-w,55837125.8,57974705.0,50849441,1.0,10
ecdf-multi-4,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,120273888110076.9,120338694864563.5,119981639803068,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,96381974.4,97234035.5,90857273,1.0,10
ecdf-multi-4,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115602226651654.3,115607283313358.0,115548733503346,1.0,10
ecdf-multi-4,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112121979983379.6,112063095816673.0,111946740359051,1.0,10
ecdf-multi-4,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-4,setcover-rail507,MSE23-w,204.6,204.5,203,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,277486.4,277499.0,277373,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,41955.4,42165.0,38444,1.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance4.xml,MSE23-w,266.0,250.0,233,1.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance6.xml,MSE23-w,478.3,482.0,456,1.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
ecdf-multi-4,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,189.5,193.0,139,1.0,10
ecdf-multi-4,causal-discovery-causal_Link_10_1000,MSE23-w,154915005.0,154915005.0,154915005,1.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588520403.3,588535166.0,588404049,1.0,10
ecdf-multi-4,ramsey-ram_k3_n19.ra1,MSE23-w,20823.2,20841.0,20665,1.0,10
ecdf-multi-4,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2874.3,2868.0,2800,1.0,10
ecdf-multi-4,spot5-1401.wcsp.log,MSE23-w,463598.6,463099.0,462100,1.0,10
ecdf-multi-4,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,353.1,349.5,343,1.0,10
ecdf-multi-4,timetabling-dds4,MSE23-w,,,,0.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance2.xml,MSE23-w,163.8,162.5,149,1.0,10
ecdf-multi-4,railway-transport-f2030,MSE23-w,4543.5,4548.5,4376,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,65917905.7,67547849.5,54123775,1.0,10
ecdf-multi-4,staff-scheduling-instance3,MSE23-w,1030.4,1031.5,1021,1.0,10
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,196.5,199.0,183,1.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance1.xml,MSE23-w,116.6,117.0,112,1.0,10
ecdf-multi-4,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,113983542729632.4,113988002977672.0,113837501044452,1.0,10
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,68.5,69.0,61,1.0,10
ecdf-multi-4,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,112808949223053.3,112811046010949.5,112728094486950,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16514426.0,16511433.0,16282759,1.0,10
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,211.1,218.5,182,1.0,10
ecdf-multi-4,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,116162880670371.1,116140412370529.0,116088271190187,1.0,10
ecdf-multi-4,staff-scheduling-instance2,MSE23-w,835.7,835.5,832,1.0,10
ecdf-multi-4,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
ecdf-multi-4,hs-timetabling-ItalyInstance4.xml,MSE23-w,1745.0,1765.5,1291,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,211263.4,211074.0,209376,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,14026074.1,14025754.5,13777927,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,159286.4,159913.5,157221,1.0,10
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,146.3,146.5,139,1.0,10
ecdf-multi-4,spot5-5.wcsp.log,MSE23-w,262.3,262.0,261,1.0,10
ecdf-multi-4,hs-timetabling-BrazilInstance7.xml,MSE23-w,685.1,685.5,661,1.0,10
ecdf-multi-4,railway-transport-r11,MSE23-w,113559133.2,113490169.5,110447955,1.0,10
ecdf-multi-4,staff-scheduling-instance8,MSE23-w,3294.8,3277.5,3071,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,71345.3,71895.0,68682,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,252126.3,252128.0,252111,1.0,10
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
ecdf-multi-4,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
ecdf-multi-4,setcover-rail4872,MSE23-w,,,,0.0,10
ecdf-multi-4,staff-scheduling-instance7,MSE23-w,1189.9,1176.0,1172,1.0,10
ecdf-multi-4,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-4,ramsey-ram_k3_n14.ra1,MSE23-w,3025.0,3025.0,3025,1.0,10
ecdf-multi-4,abstraction-refinement-downcast-xalan,MSE23-w,65531.1,65530.5,65528,1.0,10
ecdf-multi-4,causal-discovery-causal_Link_10_10000,MSE23-w,257745134.0,257745134.0,257745134,1.0,10
ecdf-multi-4,abstraction-refinement-downcast-hsqldb,MSE23-w,30298.6,30290.5,30271,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,19894252.4,19888485.5,19771471,1.0,10
ecdf-multi-4,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,115035820040718.5,115031033320394.5,114988497741985,1.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,38778231.0,38871909.0,37868840,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,142915.0,142829.0,141529,1.0,10
ecdf-multi-4,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,7037053.5,7052033.0,6924655,1.0,10
ecdf-multi-4,staff-scheduling-instance12,MSE23-w,5163.1,5212.5,4838,1.0,10
ecdf-multi-4,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,119772320555933.9,119690256460134.5,119532854806360,1.0,10
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,178103.3,177689.0,176478,1.0,10
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,83.3,84.0,81,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,,,,0.0,10
ecdf-multi-5,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,194.6,195.0,153,1.0,10
ecdf-multi-5,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
ecdf-multi-5,setcover-rail2536,MSE23-w,,,,0.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,,,,0.0,10
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,647.3,648.5,637,1.0,10
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,303.1,305.5,291,1.0,10
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,704.7,703.0,699,1.0,10
ecdf-multi-5,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,,,,0.0,10
ecdf-multi-5,mpe-random-net-50-5_network-8.net,MSE23-w,46552.3,46535.0,46535,1.0,10
ecdf-multi-5,causal-discovery-causal_Mushroom_7_1000,MSE23-w,542544.0,542544.0,542544,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,relational-inference-pa-3,MSE23-w,9934.5,12113.0,1146,1.0,10
ecdf-multi-5,ramsey-ram_k4_n19.ra1,MSE23-w,1106.4,1101.0,1009,1.0,10
ecdf-multi-5,causal-discovery-causal_Link_9_100,MSE23-w,3242187.0,3242187.0,3242187,1.0,10
ecdf-multi-5,tcp-tcp_students_112_it_2,MSE23-w,3682.5,3702.0,3624,1.0,10
ecdf-multi-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,727.3,723.0,696,1.0,10
ecdf-multi-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,105.2,104.5,102,1.0,10
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,788.0,786.0,778,1.0,10
ecdf-multi-5,staff-scheduling-instance5,MSE23-w,1369.0,1398.0,1297,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,121.4,122.0,115,1.0,10
ecdf-multi-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,318.9,319.5,301,1.0,10
ecdf-multi-5,timetabling-comp02,MSE23-w,203.3,203.0,193,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,185828.0,185981.0,182304,1.0,10
ecdf-multi-5,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,113255587789894.8,113232583125486.5,113040890699647,1.0,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,14884479.0,14979922.5,14118379,1.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,759733744.3,759755814.5,759599193,1.0,10
ecdf-multi-5,causal-discovery-causal_Pigs_6_1000,MSE23-w,35110976.0,35110976.0,35110976,1.0,10
ecdf-multi-5,spot5-1405.wcsp.dir,MSE23-w,459420.7,459421.0,459420,1.0,10
ecdf-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,557.1,558.0,549,1.0,10
ecdf-multi-5,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,110226706339940.3,110252490710968.0,110066981524169,1.0,10
ecdf-multi-5,timetabling-comp12,MSE23-w,978.7,971.5,943,1.0,10
ecdf-multi-5,setcover-rail4284,MSE23-w,,,,0.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,276410797.8,276408436.5,276337805,1.0,10
ecdf-multi-5,abstraction-refinement-polysite-hsqldb,MSE23-w,172571.7,172571.0,172554,1.0,10
ecdf-multi-5,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,116022296522632.1,116024252412699.0,115998520609912,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,282200.8,282293.5,281751,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,61151.3,60936.0,60558,1.0,10
ecdf-multi-5,staff-scheduling-instance11,MSE23-w,3631.0,3630.0,3613,1.0,10
ecdf-multi-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,177127.0,177004.0,173121,1.0,10
ecdf-multi-5,spot5-1506.wcsp.log,MSE23-w,356822.3,356522.5,356521,1.0,10
ecdf-multi-5,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,117056294448517.6,117039967385297.5,116932205227122,1.0,10
ecdf-multi-5,timetabling-comp09,MSE23-w,193.8,194.5,183,1.0,10
ecdf-multi-5,staff-scheduling-instance10,MSE23-w,5782.1,5799.0,5572,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,119428139.25,119428594.0,119423325,0.4,10
ecdf-multi-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,17769156.8,17699006.5,16402786,1.0,10
ecdf-multi-5,abstraction-refinement-polysite-xalan,MSE23-w,114738.4,114739.0,114728,1.0,10
ecdf-multi-5,causal-discovery-causal_carpo_8_1000,MSE23-w,3496870.2,3556961.0,2244087,1.0,10
ecdf-multi-5,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,552.7,554.5,527,1.0,10
ecdf-multi-5,railway-transport-wg2,MSE23-w,221.1,223.5,166,1.0,10
ecdf-multi-5,ramsey-ram_k3_n16.ra1,MSE23-w,7271.0,7271.0,7271,1.0,10
ecdf-multi-5,abstraction-refinement-downcast-antlr,MSE23-w,76297.5,76298.0,76291,1.0,10
ecdf-multi-5,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,54558121.2,54554648.5,54514898,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
ecdf-multi-5,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,33356170.0,33348199.0,33336431,1.0,10
ecdf-multi-5,abstraction-refinement-polysite-avrora,MSE23-w,51867.3,51867.5,51862,1.0,10
ecdf-multi-5,staff-scheduling-instance4,MSE23-w,1742.4,1742.0,1733,1.0,10
ecdf-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,,,,0.0,10
ecdf-multi-5,spot5-1403.wcsp.log,MSE23-w,463941.3,463742.0,463240,1.0,10
ecdf-multi-5,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,119228426567610.1,119242068140312.0,119036308886273,1.0,10
ecdf-multi-5,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,,,,0.0,10
